record_id,record_type,row_id,year,region,region_norm,title,url,videoId,video_id,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,view_count,views_raw,views_is_missing,views_snapshot_date,metadata_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5,source_platform,license
youtube-video-1SX9p1qqQG0,youtube_video_metadata,265,2020,India,india,"North Indian BREAKFAST STREET FOOD Tour in AMRITSAR, India 🇮🇳 Amazing PUNJABI FOOD",https://youtu.be/1SX9p1qqQG0,1SX9p1qqQG0,1SX9p1qqQG0,True,1,False,118552,118552,118552,False,2026-02-10,2026-02-10,"[""north indian breakfast"", ""punjabi breakfast tour"", ""amritsar breakfast"", ""north indian street food tour"", ""north indian breakfast street food""]","north indian breakfast, punjabi breakfast tour, amritsar breakfast, north indian street food tour, north indian breakfast street food","north indian breakfast, punjabi breakfast tour, amritsar breakfast, north indian street food tour, north indian breakfast street food",north indian breakfast,punjabi breakfast tour,amritsar breakfast,north indian street food tour,north indian breakfast street food,YouTube,CC-BY-NC-4.0
youtube-video-IX2FmJCC09Y,youtube_video_metadata,266,2020,India,india,Traveling in INDIA ON DIWALI + Awesome Experience with Very FRIENDLY LOCALS in Amritsar,https://youtu.be/IX2FmJCC09Y,IX2FmJCC09Y,IX2FmJCC09Y,True,1,False,33378,33378,33378,False,2026-02-10,2026-02-10,"[""traveling in india"", ""traveling in india on diwali"", ""travelling in india"", ""india on diwali"", ""india during diwali""]","traveling in india, traveling in india on diwali, travelling in india, india on diwali, india during diwali","traveling in india, traveling in india on diwali, travelling in india, india on diwali, india during diwali",traveling in india,traveling in india on diwali,travelling in india,india on diwali,india during diwali,YouTube,CC-BY-NC-4.0
youtube-video-xMIP-TmaIso,youtube_video_metadata,267,2020,Canada,canada,INDIAN SNACKS TASTE TEST 🛒 Trying 10 Different INDIAN Food Items in Canada,https://youtu.be/xMIP-TmaIso,xMIP-TmaIso,xMIP-TmaIso,True,1,False,118603,118603,118603,False,2026-02-10,2026-02-10,"[""indian snacks in canada"", ""indian snacks taste test"", ""indian food taste test"", ""indian food items"", ""indian snacks""]","indian snacks in canada, indian snacks taste test, indian food taste test, indian food items, indian snacks","indian snacks in canada, indian snacks taste test, indian food taste test, indian food items, indian snacks",indian snacks in canada,indian snacks taste test,indian food taste test,indian food items,indian snacks,YouTube,CC-BY-NC-4.0
youtube-video-VlHLPoXo0nM,youtube_video_metadata,268,2020,India,india,FOREIGNERS Try South Indian THALI for the FIRST TIME 🇮🇳🙌🥗 Learning How to Eat Thali,https://youtu.be/VlHLPoXo0nM,VlHLPoXo0nM,VlHLPoXo0nM,True,1,False,106341,106341,106341,False,2026-02-10,2026-02-10,"[""foreigners eat thali"", ""how to eat thali"", ""foreigners try thali"", ""how to eat indian thali"", ""foreigners try indian thali""]","foreigners eat thali, how to eat thali, foreigners try thali, how to eat indian thali, foreigners try indian thali","foreigners eat thali, how to eat thali, foreigners try thali, how to eat indian thali, foreigners try indian thali",foreigners eat thali,how to eat thali,foreigners try thali,how to eat indian thali,foreigners try indian thali,YouTube,CC-BY-NC-4.0
youtube-video-6X8iIBB6ci8,youtube_video_metadata,269,2020,India,india,"SOUTH INDIAN BREAKFAST Feast + Tour of Historic GOLCONDA FORT in HYDERABAD, India",https://youtu.be/6X8iIBB6ci8,6X8iIBB6ci8,6X8iIBB6ci8,True,1,False,43765,43765,43765,False,2026-02-10,2026-02-10,"[""south indian breakfast"", ""south indian breakfast feast"", ""south indian feast"", ""breakfast"", ""indian breakfast""]","south indian breakfast, south indian breakfast feast, south indian feast, breakfast, indian breakfast","south indian breakfast, south indian breakfast feast, south indian feast, breakfast, indian breakfast",south indian breakfast,south indian breakfast feast,south indian feast,breakfast,indian breakfast,YouTube,CC-BY-NC-4.0
youtube-video-P0jd5UjwD4g,youtube_video_metadata,270,2020,India,india,Unique SOUTH INDIAN FOOD 🥗 10 Mouthwatering INDIAN DISHES at Ulavacharu Restaurant,https://youtu.be/P0jd5UjwD4g,P0jd5UjwD4g,P0jd5UjwD4g,True,1,False,74933,74933,74933,False,2026-02-10,2026-02-10,"[""unique south indian dishes"", ""unique south indian food"", ""ulavacharu restaurant hyderabad"", ""south indian food"", ""south indian food dishes""]","unique south indian dishes, unique south indian food, ulavacharu restaurant hyderabad, south indian food, south indian food dishes","unique south indian dishes, unique south indian food, ulavacharu restaurant hyderabad, south indian food, south indian food dishes",unique south indian dishes,unique south indian food,ulavacharu restaurant hyderabad,south indian food,south indian food dishes,YouTube,CC-BY-NC-4.0
youtube-video-KzFb0G3nGHo,youtube_video_metadata,271,2020,India,india,Hyderabad STREET FOOD Tour 🍛 DIY Foodie Adventure Eating Sweet + Spicy INDIAN FOOD,https://youtu.be/KzFb0G3nGHo,KzFb0G3nGHo,KzFb0G3nGHo,True,1,False,157307,157307,157307,False,2026-02-10,2026-02-10,"[""charminar food tour"", ""hyderabad street food"", ""hyderabad street food tour"", ""indian food"", ""hyderabad food tour""]","charminar food tour, hyderabad street food, hyderabad street food tour, indian food, hyderabad food tour","charminar food tour, hyderabad street food, hyderabad street food tour, indian food, hyderabad food tour",charminar food tour,hyderabad street food,hyderabad street food tour,indian food,hyderabad food tour,YouTube,CC-BY-NC-4.0
youtube-video-pbxtwqTWLeI,youtube_video_metadata,272,2020,Global,global,Cooking LASAGNA (Meat & Vegetarian) + TIRAMISU | Making Delicious ITALIAN FOOD at Home!,https://youtu.be/pbxtwqTWLeI,pbxtwqTWLeI,pbxtwqTWLeI,True,1,False,14136,14136,14136,False,2026-02-10,2026-02-10,"[""lasagna"", ""cooking lasagna"", ""italian food"", ""lasagne"", ""italian food at home""]","lasagna, cooking lasagna, italian food, lasagne, italian food at home","lasagna, cooking lasagna, italian food, lasagne, italian food at home",lasagna,cooking lasagna,italian food,lasagne,italian food at home,YouTube,CC-BY-NC-4.0
youtube-video-OCo73QCzK2E,youtube_video_metadata,273,2020,Canada,canada,How We Do WINTER IN CANADA! 🇨🇦🏠 Canadian COTTAGE COUNTRY Family Vacation in MUSKOKA,https://youtu.be/OCo73QCzK2E,OCo73QCzK2E,OCo73QCzK2E,True,1,False,23057,23057,23057,False,2026-02-10,2026-02-10,"[""winter in canada"", ""winter canada"", ""canada in winter"", ""canadian winter"", ""canada winter""]","winter in canada, winter canada, canada in winter, canadian winter, canada winter","winter in canada, winter canada, canada in winter, canadian winter, canada winter",winter in canada,winter canada,canada in winter,canadian winter,canada winter,YouTube,CC-BY-NC-4.0
youtube-video-LRRZK6807LI,youtube_video_metadata,274,2020,Argentina,argentina,"Buenos Aires DIY FOOD TOUR 😋🍷 Eating STEAK, PIZZA + MILANESA + MALBEC Before Leaving",https://youtu.be/LRRZK6807LI,LRRZK6807LI,LRRZK6807LI,True,1,False,81093,81093,81093,False,2026-02-10,2026-02-10,"[""buenos aires food"", ""buenos aires food tour"", ""buenos aires foods to try"", ""what to eat buenos aires"", ""food tour buenos aires""]","buenos aires food, buenos aires food tour, buenos aires foods to try, what to eat buenos aires, food tour buenos aires","buenos aires food, buenos aires food tour, buenos aires foods to try, what to eat buenos aires, food tour buenos aires",buenos aires food,buenos aires food tour,buenos aires foods to try,what to eat buenos aires,food tour buenos aires,YouTube,CC-BY-NC-4.0
youtube-video-PDkLNGHWIjM,youtube_video_metadata,275,2020,Argentina,argentina,MENDOZA DAY TRIP 🗺️ High Mountain Tour of THE ANDES in Argentina ⛰️🌉 Inca Bridge,https://youtu.be/PDkLNGHWIjM,PDkLNGHWIjM,PDkLNGHWIjM,True,1,False,20001,20001,20001,False,2026-02-10,2026-02-10,"[""mendoza day trip"", ""andes argentina"", ""day trip mendoza"", ""mendoza day trips"", ""mendoza tour""]","mendoza day trip, andes argentina, day trip mendoza, mendoza day trips, mendoza tour","mendoza day trip, andes argentina, day trip mendoza, mendoza day trips, mendoza tour",mendoza day trip,andes argentina,day trip mendoza,mendoza day trips,mendoza tour,YouTube,CC-BY-NC-4.0
youtube-video-zx39pA_7EZY,youtube_video_metadata,276,2020,Argentina,argentina,"Visiting MENDOZA, Argentina 🌞🌳 Eating Argentine Pasta 🍝🍽️ + Top Attractions",https://youtu.be/zx39pA_7EZY,zx39pA_7EZY,zx39pA_7EZY,True,1,False,20084,20084,20084,False,2026-02-10,2026-02-10,"[""mendoza argentina"", ""mendoza"", ""mendoza attractions"", ""visiting mendoza argentina"", ""visiting mendoza""]","mendoza argentina, mendoza, mendoza attractions, visiting mendoza argentina, visiting mendoza","mendoza argentina, mendoza, mendoza attractions, visiting mendoza argentina, visiting mendoza",mendoza argentina,mendoza,mendoza attractions,visiting mendoza argentina,visiting mendoza,YouTube,CC-BY-NC-4.0
youtube-video-hfaXkfzpMQE,youtube_video_metadata,277,2020,Canada,canada,QUARANTINE LIFE in Canada vlog 🇨🇦 | Happy Easter + Cooking Oven Roast Lamb,https://youtu.be/hfaXkfzpMQE,hfaXkfzpMQE,hfaXkfzpMQE,True,1,False,15800,15800,15800,False,2026-02-10,2026-02-10,"[""quarantine life"", ""quarantine life vlog"", ""happy easter"", ""quarantine"", ""quarantine in canada""]","quarantine life, quarantine life vlog, happy easter, quarantine, quarantine in canada","quarantine life, quarantine life vlog, happy easter, quarantine, quarantine in canada",quarantine life,quarantine life vlog,happy easter,quarantine,quarantine in canada,YouTube,CC-BY-NC-4.0
youtube-video-fcvca8YRN40,youtube_video_metadata,278,2020,Global,global,"Cooking SPANISH MIXED PAELLA with Chicken, Seafood and Chorizo! 🥘 | SPANISH FOOD at HOME",https://youtu.be/fcvca8YRN40,fcvca8YRN40,fcvca8YRN40,True,1,False,22546,22546,22546,False,2026-02-10,2026-02-10,"[""paella"", ""spanish paella"", ""mixed paella"", ""spanish food"", ""spanish mixed paella""]","paella, spanish paella, mixed paella, spanish food, spanish mixed paella","paella, spanish paella, mixed paella, spanish food, spanish mixed paella",paella,spanish paella,mixed paella,spanish food,spanish mixed paella,YouTube,CC-BY-NC-4.0
youtube-video-TSQcYvitWNk,youtube_video_metadata,279,2020,Argentina,argentina,Luxury Stay at Finca Adalgisa 🍇 Boutique Wine Hotel & Vineyard Experience in Mendoza,https://youtu.be/TSQcYvitWNk,TSQcYvitWNk,TSQcYvitWNk,True,1,False,21528,21528,21528,False,2026-02-10,2026-02-10,"[""wine hotel"", ""mendoza argentina"", ""wine hotel mendoza"", ""mendoza wine hotel"", ""mendoza wine hotels""]","wine hotel, mendoza argentina, wine hotel mendoza, mendoza wine hotel, mendoza wine hotels","wine hotel, mendoza argentina, wine hotel mendoza, mendoza wine hotel, mendoza wine hotels",wine hotel,mendoza argentina,wine hotel mendoza,mendoza wine hotel,mendoza wine hotels,YouTube,CC-BY-NC-4.0
youtube-video-a3y-dUP6sys,youtube_video_metadata,280,2020,Argentina,argentina,"Mendoza WINERY + VINEYARD Tour 🍇 | Visiting BODEGAS LUMINIS in Maipu, Argentina 🍷",https://youtu.be/a3y-dUP6sys,a3y-dUP6sys,a3y-dUP6sys,True,1,False,14833,14833,14833,False,2026-02-10,2026-02-10,"[""mendoza winery tour"", ""mendoza vineyard tour"", ""mendoza wine tour"", ""vineyard winery tour mendoza"", ""mendoza argentina""]","mendoza winery tour, mendoza vineyard tour, mendoza wine tour, vineyard winery tour mendoza, mendoza argentina","mendoza winery tour, mendoza vineyard tour, mendoza wine tour, vineyard winery tour mendoza, mendoza argentina",mendoza winery tour,mendoza vineyard tour,mendoza wine tour,vineyard winery tour mendoza,mendoza argentina,YouTube,CC-BY-NC-4.0
youtube-video-Kuo42J51Ujs,youtube_video_metadata,281,2020,Canada,canada,Our LIFE IN CANADA at Home During QUARANTINE 🏠🧖‍♀️📅 Why We're NOT Travelling Right Now,https://youtu.be/Kuo42J51Ujs,Kuo42J51Ujs,Kuo42J51Ujs,True,1,False,67859,67859,67859,False,2026-02-10,2026-02-10,"[""life in canada quarantine"", ""life in canada"", ""canada"", ""life in canada 2020"", ""no travel""]","life in canada quarantine, life in canada, canada, life in canada 2020, no travel","life in canada quarantine, life in canada, canada, life in canada 2020, no travel",life in canada quarantine,life in canada,canada,life in canada 2020,no travel,YouTube,CC-BY-NC-4.0
youtube-video-d6dBouprivk,youtube_video_metadata,282,2020,Argentina,argentina,"MENDOZA WINE TOUR at Bodegas López 🍇 Family Vineyards, Wine Tasting, Steak & Hospitality",https://youtu.be/d6dBouprivk,d6dBouprivk,d6dBouprivk,True,1,False,22996,22996,22996,False,2026-02-10,2026-02-10,"[""mendoza wine tour"", ""mendoza argentina wine"", ""wine tour mendoza"", ""mendoza argentina"", ""mendoza""]","mendoza wine tour, mendoza argentina wine, wine tour mendoza, mendoza argentina, mendoza","mendoza wine tour, mendoza argentina wine, wine tour mendoza, mendoza argentina, mendoza",mendoza wine tour,mendoza argentina wine,wine tour mendoza,mendoza argentina,mendoza,YouTube,CC-BY-NC-4.0
youtube-video-RA73-Y-QrKg,youtube_video_metadata,283,2020,Argentina,argentina,HOW TO BBQ LIKE AN ARGENTINE! 🥩🔥🍷 Argentinian Asado Lesson: Barbecue in Mendoza,https://youtu.be/RA73-Y-QrKg,RA73-Y-QrKg,RA73-Y-QrKg,True,1,False,130634,130634,130634,False,2026-02-10,2026-02-10,"[""how to make argentine asado"", ""how to make argentinian asado"", ""argentine bbq"", ""argentinian bbq"", ""asado""]","how to make argentine asado, how to make argentinian asado, argentine bbq, argentinian bbq, asado","how to make argentine asado, how to make argentinian asado, argentine bbq, argentinian bbq, asado",how to make argentine asado,how to make argentinian asado,argentine bbq,argentinian bbq,asado,YouTube,CC-BY-NC-4.0
youtube-video-_kiuLSGWfAA,youtube_video_metadata,284,2020,Argentina,argentina,Argentina Asado Grill 🥩 Our DELICIOUS ARGENTINE BBQ 🔥 Meat Feast + Wine in Cordoba,https://youtu.be/_kiuLSGWfAA,_kiuLSGWfAA,_kiuLSGWfAA,True,1,False,36657,36657,36657,False,2026-02-10,2026-02-10,"[""argentina asado grill"", ""argentine asado"", ""argentinian asado bbq"", ""argentinian asado"", ""argentine bbq""]","argentina asado grill, argentine asado, argentinian asado bbq, argentinian asado, argentine bbq","argentina asado grill, argentine asado, argentinian asado bbq, argentinian asado, argentine bbq",argentina asado grill,argentine asado,argentinian asado bbq,argentinian asado,argentine bbq,YouTube,CC-BY-NC-4.0
youtube-video-VnZ8_x61elE,youtube_video_metadata,285,2020,Argentina,argentina,"Where to eat GIANT MILANESAS in Buenos Aires, Argentina 🍽️😋 Buenos Aires Food Review",https://youtu.be/VnZ8_x61elE,VnZ8_x61elE,VnZ8_x61elE,True,1,False,39664,39664,39664,False,2026-02-10,2026-02-10,"[""milanesa argentina"", ""milanesa"", ""giant milanesa"", ""buenos aires milanesa"", ""argentina milanesa""]","milanesa argentina, milanesa, giant milanesa, buenos aires milanesa, argentina milanesa","milanesa argentina, milanesa, giant milanesa, buenos aires milanesa, argentina milanesa",milanesa argentina,milanesa,giant milanesa,buenos aires milanesa,argentina milanesa,YouTube,CC-BY-NC-4.0
youtube-video-AsDCniI-iNE,youtube_video_metadata,286,2020,Argentina,argentina,Dinner at Our Favourite Argentine Steakhouse in Buenos Aires 🥩 Audrey's DAD IS BACK!,https://youtu.be/AsDCniI-iNE,AsDCniI-iNE,AsDCniI-iNE,True,1,False,85763,85763,85763,False,2026-02-10,2026-02-10,"[""buenos aires steakhouse"", ""buenos aires steak"", ""argentine steakhouse"", ""steakhouse buenos aires"", ""steak in buenos aires""]","buenos aires steakhouse, buenos aires steak, argentine steakhouse, steakhouse buenos aires, steak in buenos aires","buenos aires steakhouse, buenos aires steak, argentine steakhouse, steakhouse buenos aires, steak in buenos aires",buenos aires steakhouse,buenos aires steak,argentine steakhouse,steakhouse buenos aires,steak in buenos aires,YouTube,CC-BY-NC-4.0
youtube-video-1y6qM4k9vYw,youtube_video_metadata,287,2020,Argentina,argentina,Travelling to BUENOS AIRES: 15+ Hour Overnight Bus Ride in ARGENTINA + DELICIOUS BURGERS!,https://youtu.be/1y6qM4k9vYw,1y6qM4k9vYw,1y6qM4k9vYw,True,1,False,20835,20835,20835,False,2026-02-10,2026-02-10,"[""buenos aires travel"", ""travel to buenos aires"", ""travel to buenos aires argentina"", ""buenos aires"", ""buenos aires argentina""]","buenos aires travel, travel to buenos aires, travel to buenos aires argentina, buenos aires, buenos aires argentina","buenos aires travel, travel to buenos aires, travel to buenos aires argentina, buenos aires, buenos aires argentina",buenos aires travel,travel to buenos aires,travel to buenos aires argentina,buenos aires,buenos aires argentina,YouTube,CC-BY-NC-4.0
youtube-video-lmDiXdAWvt4,youtube_video_metadata,288,2020,Argentina,argentina,Our NEW FAVOURITE RESTAURANT in Argentina 🇦🇷👨‍🍳 Eating a SEAFOOD FEAST at Del Azul,https://youtu.be/lmDiXdAWvt4,lmDiXdAWvt4,lmDiXdAWvt4,True,1,False,22481,22481,22481,False,2026-02-10,2026-02-10,"[""restaurant argentina"", ""argentinian seafood"", ""las grutas food"", ""las grutas restaurant"", ""argentina seafood""]","restaurant argentina, argentinian seafood, las grutas food, las grutas restaurant, argentina seafood","restaurant argentina, argentinian seafood, las grutas food, las grutas restaurant, argentina seafood",restaurant argentina,argentinian seafood,las grutas food,las grutas restaurant,argentina seafood,YouTube,CC-BY-NC-4.0
